export_volume_units,units_increase,export_volume_tons,price,price_per_unit,war,manufacturer,export,observation,time-period,category_dry_cats_and_dogs,category_treats,category_wet,pet_type_cats,pet_type_dogs,price_segment_economy,price_segment_middle,price_segment_premium,package_type_can,package_type_pack,package_type_pouch,package_type_sack
2291.0,0.0,3.44,0.17,74.20340462680052,0,TOV_KORMOTECH,1,1,1,False,False,True,True,False,False,True,False,True,False,False,False
4132.0,0.8035792230467045,5.94,0.29,70.1839303000968,0,TOV_KORMOTECH,1,1,2,False,False,True,True,False,False,True,False,True,False,False,False
2386.0,-0.42255566311713455,6.04,0.29,121.54233025984911,0,TOV_KORMOTECH,1,1,3,False,False,True,True,False,False,True,False,True,False,False,False
5756.0,1.4124056999161776,9.8,0.48,83.39124391938846,0,TOV_KORMOTECH,1,1,4,False,False,True,True,False,False,True,False,True,False,False,False
4904.0,-0.1480194579569145,6.51,0.31,63.213703099510596,0,TOV_KORMOTECH,1,1,5,False,False,True,True,False,False,True,False,True,False,False,False
2871.0,-0.4145595432300163,3.61,0.16,55.7297109021247,0,TOV_KORMOTECH,1,1,6,False,False,True,True,False,False,True,False,True,False,False,False
5836.0,1.0327412051549985,8.09,0.38,65.11309115832762,0,TOV_KORMOTECH,1,1,7,False,False,True,True,False,False,True,False,True,False,False,False
13992.0,1.397532556545579,8.1,0.36,25.728987993138936,0,TOV_KORMOTECH,1,1,8,False,False,True,True,False,False,True,False,True,False,False,False
2273.0,-0.8375500285877644,1.59,0.07,30.796304443466788,0,TOV_KORMOTECH,1,1,9,False,False,True,True,False,False,True,False,True,False,False,False
5770.0,1.5384953805543335,2.77,0.12,20.797227036395146,0,TOV_KORMOTECH,1,1,10,False,False,True,True,False,False,True,False,True,False,False,False
1820.0,-0.6845753899480069,0.87,0.04,21.978021978021978,0,TOV_KORMOTECH,1,1,11,False,False,True,True,False,False,True,False,True,False,False,False
2340.0,0.2857142857142858,1.12,0.05,21.367521367521366,0,TOV_KORMOTECH,1,1,12,False,False,True,True,False,False,True,False,True,False,False,False
2500.0,0.06837606837606836,1.2,0.06,24.0,0,TOV_KORMOTECH,1,1,13,False,False,True,True,False,False,True,False,True,False,False,False
3190.0,0.276,1.53,0.07,21.9435736677116,0,TOV_KORMOTECH,1,1,14,False,False,True,True,False,False,True,False,True,False,False,False
9560.0,1.9968652037617556,4.59,0.22,23.01255230125523,1,TOV_KORMOTECH,1,1,15,False,False,True,True,False,False,True,False,True,False,False,False
1400.0,-0.8535564853556485,0.67,0.03,21.428571428571427,1,TOV_KORMOTECH,1,1,16,False,False,True,True,False,False,True,False,True,False,False,False
12970.0,8.264285714285714,6.23,0.27,20.81727062451812,1,TOV_KORMOTECH,1,1,17,False,False,True,True,False,False,True,False,True,False,False,False
9500.0,-0.2675404780262144,4.56,0.19,20.0,1,TOV_KORMOTECH,1,1,18,False,False,True,True,False,False,True,False,True,False,False,False
3050.0,-0.6789473684210526,1.46,0.07,22.95081967213115,1,TOV_KORMOTECH,1,1,19,False,False,True,True,False,False,True,False,True,False,False,False
4280.0,0.40327868852459026,2.05,0.11,25.700934579439252,1,TOV_KORMOTECH,1,1,20,False,False,True,True,False,False,True,False,True,False,False,False
9200.0,1.1495327102803738,4.42,0.21,22.82608695652174,1,TOV_KORMOTECH,1,1,21,False,False,True,True,False,False,True,False,True,False,False,False
2400.0,-0.7391304347826086,1.15,0.07,29.16666666666667,1,TOV_KORMOTECH,1,1,22,False,False,True,True,False,False,True,False,True,False,False,False
770.0,-0.6791666666666667,0.37,0.02,25.974025974025974,1,TOV_KORMOTECH,1,1,23,False,False,True,True,False,False,True,False,True,False,False,False
1000.0,0.2987012987012987,0.48,0.03,29.999999999999996,1,TOV_KORMOTECH,1,1,24,False,False,True,True,False,False,True,False,True,False,False,False
2500.0,1.5,1.2,0.07,28.000000000000004,1,TOV_KORMOTECH,1,1,25,False,False,True,True,False,False,True,False,True,False,False,False
2330.0,-0.06799999999999995,1.12,0.07,30.042918454935624,1,TOV_KORMOTECH,1,1,26,False,False,True,True,False,False,True,False,True,False,False,False
1300.0,-0.4420600858369099,0.62,0.04,30.769230769230766,1,TOV_KORMOTECH,1,1,27,False,False,True,True,False,False,True,False,True,False,False,False
2200.0,0.6923076923076923,1.06,0.08,36.36363636363637,1,TOV_KORMOTECH,1,1,28,False,False,True,True,False,False,True,False,True,False,False,False
4300.0,0.9545454545454546,2.06,0.14,32.55813953488372,1,TOV_KORMOTECH,1,1,29,False,False,True,True,False,False,True,False,True,False,False,False
6300.0,0.4651162790697674,3.02,0.2,31.746031746031743,1,TOV_KORMOTECH,1,1,30,False,False,True,True,False,False,True,False,True,False,False,False
64392.0,0.0,5.71,0.35,5.43545782084731,0,TOV_KORMOTECH,1,2,1,False,False,True,True,False,False,True,False,False,False,True,False
123816.0,0.9228475587029445,11.49,0.67,5.411255411255412,0,TOV_KORMOTECH,1,2,2,False,False,True,True,False,False,True,False,False,False,True,False
115104.0,-0.07036247334754797,10.67,0.61,5.299555184876286,0,TOV_KORMOTECH,1,2,3,False,False,True,True,False,False,True,False,False,False,True,False
208320.0,0.8098415346121768,19.61,1.13,5.424347158218126,0,TOV_KORMOTECH,1,2,4,False,False,True,True,False,False,True,False,False,False,True,False
98112.0,-0.5290322580645161,8.81,0.55,5.605838225701239,0,TOV_KORMOTECH,1,2,5,False,False,True,True,False,False,True,False,False,False,True,False
328968.0,2.3529843444227008,31.57,1.66,5.0460835096422745,0,TOV_KORMOTECH,1,2,6,False,False,True,True,False,False,True,False,False,False,True,False
150840.0,-0.5414751586780477,14.29,0.74,4.9058605144524,0,TOV_KORMOTECH,1,2,7,False,False,True,True,False,False,True,False,False,False,True,False
180528.0,0.19681782020684158,16.98,0.91,5.040769298945317,0,TOV_KORMOTECH,1,2,8,False,False,True,True,False,False,True,False,False,False,True,False
321696.0,0.7819728795533103,30.18,1.54,4.787128220431712,0,TOV_KORMOTECH,1,2,9,False,False,True,True,False,False,True,False,False,False,True,False
254664.0,-0.20837063563115488,23.12,1.35,5.301102629346904,0,TOV_KORMOTECH,1,2,10,False,False,True,True,False,False,True,False,False,False,True,False
489144.0,0.9207426255772311,45.94,2.3,4.702091817542482,0,TOV_KORMOTECH,1,2,11,False,False,True,True,False,False,True,False,False,False,True,False
426096.0,-0.12889455865757327,40.43,2.18,5.116217941496752,0,TOV_KORMOTECH,1,2,12,False,False,True,True,False,False,True,False,False,False,True,False
743544.0,0.7450152078404866,72.85,3.32,4.465102266980837,0,TOV_KORMOTECH,1,2,13,False,False,True,True,False,False,True,False,False,False,True,False
277056.0,-0.6273845259998063,25.25,1.52,5.486255486255486,0,TOV_KORMOTECH,1,2,14,False,False,True,True,False,False,True,False,False,False,True,False
275040.0,-0.007276507276507305,24.99,1.43,5.199243746364165,1,TOV_KORMOTECH,1,2,15,False,False,True,True,False,False,True,False,False,False,True,False
318264.0,0.1571553228621292,29.62,1.84,5.781363899152905,1,TOV_KORMOTECH,1,2,16,False,False,True,True,False,False,True,False,False,False,True,False
205320.0,-0.3548751979488727,19.04,1.06,5.162672900837717,1,TOV_KORMOTECH,1,2,17,False,False,True,True,False,False,True,False,False,False,True,False
303888.0,0.48007013442431323,28.37,1.65,5.429631969673037,1,TOV_KORMOTECH,1,2,18,False,False,True,True,False,False,True,False,False,False,True,False
184440.0,-0.39306586637182117,17.21,0.99,5.367599219258295,1,TOV_KORMOTECH,1,2,19,False,False,True,True,False,False,True,False,False,False,True,False
379752.0,1.0589459986987637,34.51,2.59,6.820240578061472,1,TOV_KORMOTECH,1,2,20,False,False,True,True,False,False,True,False,False,False,True,False
751560.0,0.9790810844972508,65.77,5.04,6.706051413060834,1,TOV_KORMOTECH,1,2,21,False,False,True,True,False,False,True,False,False,False,True,False
387936.0,-0.48382564266326045,35.19,2.45,6.315474717479172,1,TOV_KORMOTECH,1,2,22,False,False,True,True,False,False,True,False,False,False,True,False
292944.0,-0.24486513239297203,26.38,1.88,6.4176088262603095,1,TOV_KORMOTECH,1,2,23,False,False,True,True,False,False,True,False,False,False,True,False
194040.0,-0.33762084220874977,17.4,1.26,6.4935064935064934,1,TOV_KORMOTECH,1,2,24,False,False,True,True,False,False,True,False,False,False,True,False
193008.0,-0.0053184910327767065,18.21,1.3,6.735472104783222,1,TOV_KORMOTECH,1,2,25,False,False,True,True,False,False,True,False,False,False,True,False
548640.0,1.8425764735140513,52.04,3.79,6.907990667833187,1,TOV_KORMOTECH,1,2,26,False,False,True,True,False,False,True,False,False,False,True,False
331464.0,-0.3958442694663167,31.09,2.34,7.059590181739193,1,TOV_KORMOTECH,1,2,27,False,False,True,True,False,False,True,False,False,False,True,False
475848.0,0.43559481572659475,45.08,3.6,7.5654410652141015,1,TOV_KORMOTECH,1,2,28,False,False,True,True,False,False,True,False,False,False,True,False
636432.0,0.3374691077823171,56.43,4.63,7.274932750081706,1,TOV_KORMOTECH,1,2,29,False,False,True,True,False,False,True,False,False,False,True,False
362112.0,-0.4310279809940418,31.79,2.53,6.986788617886178,1,TOV_KORMOTECH,1,2,30,False,False,True,True,False,False,True,False,False,False,True,False
1079.0,0.0,0.86,0.04,37.071362372567194,0,TOV_KORMOTECH,1,4,1,False,False,True,False,True,False,True,False,True,False,False,False
3413.0,2.163113994439296,2.18,0.12,35.15968356284793,0,TOV_KORMOTECH,1,4,2,False,False,True,False,True,False,True,False,True,False,False,False
912.0,-0.7327864049223557,0.92,0.05,54.824561403508774,0,TOV_KORMOTECH,1,4,3,False,False,True,False,True,False,True,False,True,False,False,False
3344.0,2.6666666666666665,2.92,0.15,44.856459330143544,0,TOV_KORMOTECH,1,4,4,False,False,True,False,True,False,True,False,True,False,False,False
2866.0,-0.14294258373205737,1.77,0.1,34.89183531053733,0,TOV_KORMOTECH,1,4,5,False,False,True,False,True,False,True,False,True,False,False,False
806.0,-0.718771807397069,0.59,0.03,37.220843672456574,0,TOV_KORMOTECH,1,4,6,False,False,True,False,True,False,True,False,True,False,False,False
1199.0,0.48759305210918114,1.59,0.08,66.72226855713095,0,TOV_KORMOTECH,1,4,7,False,False,True,False,True,False,True,False,True,False,False,False
13800.0,10.509591326105088,7.01,0.34,24.637681159420293,0,TOV_KORMOTECH,1,4,8,False,False,True,False,True,False,True,False,True,False,False,False
1439.0,-0.8957246376811594,0.73,0.03,20.847810979847115,0,TOV_KORMOTECH,1,4,9,False,False,True,False,True,False,True,False,True,False,False,False
2280.0,0.5844336344683809,1.09,0.05,21.92982456140351,0,TOV_KORMOTECH,1,4,10,False,False,True,False,True,False,True,False,True,False,False,False
2400.0,0.05263157894736836,1.15,0.06,24.999999999999996,0,TOV_KORMOTECH,1,4,11,False,False,True,False,True,False,True,False,True,False,False,False
378.0,-0.8425,0.27,0.01,26.455026455026456,0,TOV_KORMOTECH,1,4,12,False,False,True,False,True,False,True,False,True,False,False,False
1400.0,2.7037037037037037,0.67,0.03,21.428571428571427,0,TOV_KORMOTECH,1,4,13,False,False,True,False,True,False,True,False,True,False,False,False
1040.0,-0.2571428571428571,0.5,0.02,19.23076923076923,0,TOV_KORMOTECH,1,4,14,False,False,True,False,True,False,True,False,True,False,False,False
9790.0,8.413461538461538,4.7,0.24,24.514811031664962,1,TOV_KORMOTECH,1,4,15,False,False,True,False,True,False,True,False,True,False,False,False
1300.0,-0.8672114402451481,0.62,0.04,30.769230769230766,1,TOV_KORMOTECH,1,4,16,False,False,True,False,True,False,True,False,True,False,False,False
1480.0,0.1384615384615384,0.71,0.04,27.027027027027028,1,TOV_KORMOTECH,1,4,17,False,False,True,False,True,False,True,False,True,False,False,False
2250.0,0.5202702702702702,1.08,0.05,22.222222222222225,1,TOV_KORMOTECH,1,4,18,False,False,True,False,True,False,True,False,True,False,False,False
650.0,-0.7111111111111111,0.31,0.02,30.769230769230766,1,TOV_KORMOTECH,1,4,19,False,False,True,False,True,False,True,False,True,False,False,False
2880.0,3.430769230769231,1.38,0.09,31.25,1,TOV_KORMOTECH,1,4,20,False,False,True,False,True,False,True,False,True,False,False,False
5690.0,0.9756944444444444,2.73,0.14,24.60456942003515,1,TOV_KORMOTECH,1,4,21,False,False,True,False,True,False,True,False,True,False,False,False
4045.0,-0.289103690685413,2.03,0.12,29.66625463535229,1,TOV_KORMOTECH,1,4,22,False,False,True,False,True,False,True,False,True,False,False,False
1200.0,-0.7033374536464772,0.58,0.04,33.333333333333336,1,TOV_KORMOTECH,1,4,23,False,False,True,False,True,False,True,False,True,False,False,False
2520.0,1.1,1.21,0.07,27.77777777777778,1,TOV_KORMOTECH,1,4,24,False,False,True,False,True,False,True,False,True,False,False,False
1550.0,-0.3849206349206349,0.74,0.05,32.25806451612903,1,TOV_KORMOTECH,1,4,25,False,False,True,False,True,False,True,False,True,False,False,False
2634.0,0.6993548387096775,1.25,0.09,34.16856492027335,1,TOV_KORMOTECH,1,4,26,False,False,True,False,True,False,True,False,True,False,False,False
2810.0,0.0668185269552013,1.35,0.08,28.469750889679716,1,TOV_KORMOTECH,1,4,27,False,False,True,False,True,False,True,False,True,False,False,False
3228.0,0.14875444839857654,1.53,0.11,34.07682775712516,1,TOV_KORMOTECH,1,4,28,False,False,True,False,True,False,True,False,True,False,False,False
3974.0,0.23110285006195785,1.91,0.13,32.71263210870659,1,TOV_KORMOTECH,1,4,29,False,False,True,False,True,False,True,False,True,False,False,False
3996.0,0.005535983895319507,1.91,0.12,30.03003003003003,1,TOV_KORMOTECH,1,4,30,False,False,True,False,True,False,True,False,True,False,False,False
23064.0,0.0,2.29,0.13,5.636489767603192,0,TOV_KORMOTECH,1,5,1,False,False,True,False,True,False,True,False,False,False,True,False
20472.0,-0.11238293444328828,2.01,0.12,5.861664712778429,0,TOV_KORMOTECH,1,5,2,False,False,True,False,True,False,True,False,False,False,True,False
34200.0,0.6705744431418523,3.39,0.21,6.140350877192982,0,TOV_KORMOTECH,1,5,3,False,False,True,False,True,False,True,False,False,False,True,False
46008.0,0.34526315789473694,4.49,0.28,6.085898104677448,0,TOV_KORMOTECH,1,5,4,False,False,True,False,True,False,True,False,False,False,True,False
26880.0,-0.415753781950965,2.63,0.16,5.9523809523809526,0,TOV_KORMOTECH,1,5,5,False,False,True,False,True,False,True,False,False,False,True,False
44424.0,0.6526785714285714,4.38,0.28,6.3028993336935,0,TOV_KORMOTECH,1,5,6,False,False,True,False,True,False,True,False,False,False,True,False
47904.0,0.07833603457590499,4.74,0.29,6.053774215096859,0,TOV_KORMOTECH,1,5,7,False,False,True,False,True,False,True,False,False,False,True,False
45408.0,-0.05210420841683372,4.52,0.26,5.725863284002819,0,TOV_KORMOTECH,1,5,8,False,False,True,False,True,False,True,False,False,False,True,False
28848.0,-0.36469344608879495,2.82,0.17,5.8929561841375495,0,TOV_KORMOTECH,1,5,9,False,False,True,False,True,False,True,False,False,False,True,False
41616.0,0.44259567387687193,4.13,0.24,5.767012687427912,0,TOV_KORMOTECH,1,5,10,False,False,True,False,True,False,True,False,False,False,True,False
58416.0,0.4036908881199539,5.71,0.34,5.820323199123528,0,TOV_KORMOTECH,1,5,11,False,False,True,False,True,False,True,False,False,False,True,False
66600.0,0.14009860312243227,6.59,0.38,5.7057057057057055,0,TOV_KORMOTECH,1,5,12,False,False,True,False,True,False,True,False,False,False,True,False
32880.0,-0.5063063063063062,3.27,0.19,5.778588807785888,0,TOV_KORMOTECH,1,5,13,False,False,True,False,True,False,True,False,False,False,True,False
65952.0,1.0058394160583943,6.52,0.39,5.913391557496361,0,TOV_KORMOTECH,1,5,14,False,False,True,False,True,False,True,False,False,False,True,False
42264.0,-0.3591703056768559,4.12,0.25,5.915199697141776,1,TOV_KORMOTECH,1,5,15,False,False,True,False,True,False,True,False,False,False,True,False
99072.0,1.34412265758092,9.87,0.63,6.359011627906977,1,TOV_KORMOTECH,1,5,16,False,False,True,False,True,False,True,False,False,False,True,False
29880.0,-0.6984011627906976,2.91,0.17,5.689424364123159,1,TOV_KORMOTECH,1,5,17,False,False,True,False,True,False,True,False,False,False,True,False
32016.0,0.07148594377510031,3.18,0.17,5.3098450774612695,1,TOV_KORMOTECH,1,5,18,False,False,True,False,True,False,True,False,False,False,True,False
40464.0,0.2638680659670165,3.93,0.25,6.178331356267299,1,TOV_KORMOTECH,1,5,19,False,False,True,False,True,False,True,False,False,False,True,False
122856.0,2.0361803084223014,12.05,0.84,6.837272904864231,1,TOV_KORMOTECH,1,5,20,False,False,True,False,True,False,True,False,False,False,True,False
214920.0,0.7493651103731198,20.69,1.52,7.072399032198027,1,TOV_KORMOTECH,1,5,21,False,False,True,False,True,False,True,False,False,False,True,False
83424.0,-0.6118369625907314,8.25,0.58,6.952435749904104,1,TOV_KORMOTECH,1,5,22,False,False,True,False,True,False,True,False,False,False,True,False
42984.0,-0.48475258918296893,4.2,0.3,6.979341150195421,1,TOV_KORMOTECH,1,5,23,False,False,True,False,True,False,True,False,False,False,True,False
55824.0,0.29871580122836394,5.5,0.39,6.986242476354256,1,TOV_KORMOTECH,1,5,24,False,False,True,False,True,False,True,False,False,False,True,False
51096.0,-0.08469475494411005,5.02,0.37,7.241271332393925,1,TOV_KORMOTECH,1,5,25,False,False,True,False,True,False,True,False,False,False,True,False
123552.0,1.4180366369187412,12.32,0.92,7.446257446257446,1,TOV_KORMOTECH,1,5,26,False,False,True,False,True,False,True,False,False,False,True,False
90888.0,-0.2643745143745144,9.09,0.72,7.921837866385001,1,TOV_KORMOTECH,1,5,27,False,False,True,False,True,False,True,False,False,False,True,False
85080.0,-0.06390282545550563,8.51,0.63,7.404795486600846,1,TOV_KORMOTECH,1,5,28,False,False,True,False,True,False,True,False,False,False,True,False
139980.0,0.6452750352609309,14.0,1.08,7.715387912558937,1,TOV_KORMOTECH,1,5,29,False,False,True,False,True,False,True,False,False,False,True,False
72960.0,-0.4787826832404629,7.3,0.51,6.990131578947368,1,TOV_KORMOTECH,1,5,30,False,False,True,False,True,False,True,False,False,False,True,False
2376.0,0.0,1.93,0.21,88.38383838383838,0,TOV_KORMOTECH,1,7,1,False,False,True,True,False,False,False,True,True,False,False,False
6584.0,1.7710437710437712,4.73,0.6,91.13001215066828,0,TOV_KORMOTECH,1,7,2,False,False,True,True,False,False,False,True,True,False,False,False
6958.0,0.056804374240583266,5.11,0.58,83.35728657660246,0,TOV_KORMOTECH,1,7,3,False,False,True,True,False,False,False,True,True,False,False,False
7160.0,0.029031330842196112,5.59,0.59,82.4022346368715,0,TOV_KORMOTECH,1,7,4,False,False,True,True,False,False,False,True,True,False,False,False
2936.0,-0.5899441340782123,2.64,0.3,102.17983651226157,0,TOV_KORMOTECH,1,7,5,False,False,True,True,False,False,False,True,True,False,False,False
4970.0,0.6927792915531334,4.1,0.43,86.51911468812878,0,TOV_KORMOTECH,1,7,6,False,False,True,True,False,False,False,True,True,False,False,False
13903.0,1.7973843058350099,7.7,0.56,40.27907645831835,0,TOV_KORMOTECH,1,7,7,False,False,True,True,False,False,False,True,True,False,False,False
3268.0,-0.7649428180968136,2.74,0.27,82.61933904528765,0,TOV_KORMOTECH,1,7,8,False,False,True,True,False,False,False,True,True,False,False,False
10671.0,2.265299877600979,3.95,0.35,32.799175335020145,0,TOV_KORMOTECH,1,7,9,False,False,True,True,False,False,False,True,True,False,False,False
143.0,-0.986599194077406,0.19,0.02,139.86013986013987,0,TOV_KORMOTECH,1,7,10,False,False,True,True,False,False,False,True,True,False,False,False
120.0,-0.16083916083916083,0.04,0.0,0.0,0,TOV_KORMOTECH,1,7,11,False,False,True,True,False,False,False,True,True,False,False,False
370.0,2.0833333333333335,0.39,0.04,108.10810810810811,0,TOV_KORMOTECH,1,7,12,False,False,True,True,False,False,False,True,True,False,False,False
12.0,-0.9675675675675676,0.05,0.01,833.3333333333334,0,TOV_KORMOTECH,1,7,13,False,False,True,True,False,False,False,True,True,False,False,False
2516.0,208.66666666666666,2.54,0.26,103.33863275039745,0,TOV_KORMOTECH,1,7,14,False,False,True,True,False,False,False,True,True,False,False,False
2460.0,-0.022257551669316422,0.97,0.1,40.65040650406504,1,TOV_KORMOTECH,1,7,15,False,False,True,True,False,False,False,True,True,False,False,False
15092.0,5.134959349593496,5.13,0.63,41.74397031539889,1,TOV_KORMOTECH,1,7,16,False,False,True,True,False,False,False,True,True,False,False,False
16252.0,0.07686191359660755,5.82,0.71,43.68693083928132,1,TOV_KORMOTECH,1,7,17,False,False,True,True,False,False,False,True,True,False,False,False
1104.0,-0.9320698990893428,0.52,0.06,54.347826086956516,1,TOV_KORMOTECH,1,7,18,False,False,True,True,False,False,False,True,True,False,False,False
2432.0,1.2028985507246377,0.84,0.08,32.89473684210526,1,TOV_KORMOTECH,1,7,19,False,False,True,True,False,False,False,True,True,False,False,False
2176.0,-0.10526315789473684,1.03,0.12,55.147058823529406,1,TOV_KORMOTECH,1,7,20,False,False,True,True,False,False,False,True,True,False,False,False
5770.0,1.651654411764706,2.43,0.26,45.060658578856156,1,TOV_KORMOTECH,1,7,21,False,False,True,True,False,False,False,True,True,False,False,False
1000.0,-0.8266897746967071,0.37,0.04,40.0,1,TOV_KORMOTECH,1,7,22,False,False,True,True,False,False,False,True,True,False,False,False
2408.0,1.408,0.88,0.1,41.52823920265781,1,TOV_KORMOTECH,1,7,23,False,False,True,True,False,False,False,True,True,False,False,False
5200.0,1.1594684385382061,1.9,0.22,42.30769230769231,1,TOV_KORMOTECH,1,7,24,False,False,True,True,False,False,False,True,True,False,False,False
16702.0,2.211923076923077,5.68,0.85,50.89210872949347,1,TOV_KORMOTECH,1,7,25,False,False,True,True,False,False,False,True,True,False,False,False
3242.0,-0.8058915099988025,1.4,0.17,52.436767427513885,1,TOV_KORMOTECH,1,7,26,False,False,True,True,False,False,False,True,True,False,False,False
11236.0,2.4657618753855646,3.95,0.55,48.9498042007832,1,TOV_KORMOTECH,1,7,27,False,False,True,True,False,False,False,True,True,False,False,False
792.0,-0.9295122819508722,0.43,0.06,75.75757575757575,1,TOV_KORMOTECH,1,7,28,False,False,True,True,False,False,False,True,True,False,False,False
8200.0,9.353535353535353,3.3,0.33,40.243902439024396,1,TOV_KORMOTECH,1,7,29,False,False,True,True,False,False,False,True,True,False,False,False
